0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0.0,0.0,-0.06451612173951968,0.2801578816601945,-0.26350723993531544,0.5822145075421974,-0.4329184934459759,0.7984854338817986,-0.4938365202733788,1.0,-0.48189908785564123,0.453605928407056,-0.620743094599003,0.45588453722356975,-0.43687627350811487,0.40582545255106295,-0.41805813877516695,0.4086916300067393,-0.4980252358356734,0.2631939001377474,-0.6137404248806269,0.27237774039503876,-0.3875974863185128,0.2649052870552005,-0.4144816340150471,0.28133821866099007,-0.4938106346984715,0.07912372468328603,-0.6087870110028388,0.0869316731599143,-0.4080588463895727,0.10602776697014206,-0.41228599468317073,0.10331215539121921,-0.4886828040430329,-0.10234817206017299,-0.5803809271466884,-0.09816578659479896,-0.44022308617997413,-0.05541841601532607,-0.41289549258666525,-0.05201485854607169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bad
0.0,0.0,-0.0701801646981231,0.27547131252235224,-0.24903206179198617,0.5690705656679191,-0.40989663404597243,0.7985065233647465,-0.4908793653595166,1.0,-0.5231993980576212,0.4764638672011073,-0.6850410816384351,0.5092321054513871,-0.4833838822496668,0.4440906536369674,-0.4588079357928129,0.42290074917674164,-0.5261292225375401,0.2773695675396999,-0.6660795483574311,0.30603475102529926,-0.4021934204353864,0.28984756366608916,-0.44824282522770237,0.3040988746092716,-0.5158305968797462,0.08896926656851042,-0.6236590990371709,0.10481902249388071,-0.4020392191469696,0.12216062943851223,-0.43415419199918254,0.11680190243517276,-0.5080883684853439,-0.08967803514117313,-0.5980167484893383,-0.06795794763658658,-0.4514320515738285,-0.036112362577390936,-0.43600867150016487,-0.05963943837289773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bad
0.0,0.0,-0.08779405255725327,0.2895363080920085,-0.2359276937206121,0.5767168266383218,-0.3900205051419736,0.7959626499340456,-0.4856184963427396,1.0,-0.5196348371894813,0.5125066449467671,-0.7168157080754974,0.555429850579676,-0.6446773687065249,0.5288266599250623,-0.6417031844050847,0.513888742437877,-0.5114465396512042,0.31598596093452835,-0.6387172983105954,0.32995687310601335,-0.4148083747803985,0.3209282325174569,-0.447746478981908,0.3584079183333149,-0.5070483371494895,0.11769303393545702,-0.616470132266267,0.13433169773985654,-0.4165041060434489,0.14709488199577553,-0.4255858547696894,0.1636234717908347,-0.49813247098405394,-0.07307088226118762,-0.6093315241418278,-0.04719654614505645,-0.4679383729569762,-0.021943305198450835,-0.4284993440566336,-0.03552767242592058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bad
0.0,0.0,-0.07934521953193946,0.2807516571891153,-0.2386952165460131,0.5699575998460589,-0.39785743197064505,0.7968816312447332,-0.4877273119364064,1.0,-0.5166277611524348,0.5172481702906965,-0.7005925404924788,0.5570390227394879,-0.5216043050422343,0.4831459719853756,-0.49230679397771837,0.4590467596063886,-0.5162441027954906,0.31609493918663367,-0.6422947839184643,0.3404425806365995,-0.40162792703723116,0.3121811196560213,-0.4399872600476421,0.3354264898113558,-0.5149251196029382,0.1197783779121076,-0.6128855328551428,0.14471577298997393,-0.40676637448824543,0.14611982190608266,-0.4342956863317563,0.1482147478219326,-0.5167023429568633,-0.07125004147119908,-0.6050539125588061,-0.04044855248926725,-0.4623242450582919,-0.020939969609905313,-0.44217428520241264,-0.04269741949610834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bad
0.0,0.0,-0.09609804612914104,0.28640541033768546,-0.2675671493612993,0.5799960193786569,-0.42595822828095625,0.8039921970372129,-0.519027104251528,1.0,-0.5317491464402083,0.5037151481541198,-0.7000981276314772,0.5327934689461334,-0.5056624929202228,0.4722277836739009,-0.4938248691976095,0.4663392398903144,-0.5349761664726557,0.2923163967935327,-0.662012469857424,0.3143500808822096,-0.42891947982610473,0.2988117786231184,-0.4612100557346048,0.31963208191811615,-0.5287815459811965,0.09198483584071136,-0.6417997428542236,0.11296548612304609,-0.43589708381097836,0.1225352187540419,-0.45351650097477975,0.1252106215261844,-0.5234125795902795,-0.10187910132453108,-0.6293712271948491,-0.07535894987192912,-0.4731324300748345,-0.05142383990578803,-0.44183922423950345,-0.06758787930330858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bad
0.0,0.0,-0.08579816054123021,0.29025980991739997,-0.254909528281364,0.590747991032234,-0.41246524870808193,0.8131763355013625,-0.49603884713506724,1.0,-0.49839869882293575,0.5055682971132831,-0.6552315264559285,0.5001474251832178,-0.472416808148897,0.443757292602432,-0.45697012482598137,0.4515971960449299,-0.5038958303244013,0.29858783454579557,-0.6357331975743163,0.285295596481692,-0.41693040392702335,0.2749515624372619,-0.447228526413379,0.31439019610545815,-0.5008659731290636,0.1031311071331615,-0.6133789552348825,0.08414951550451474,-0.4227223857949244,0.0968002143058761,-0.4378494980651943,0.11667714424235741,-0.4964474126580701,-0.08624193431429011,-0.6035467143061758,-0.09951529476346947,-0.4598425187412766,-0.07208162560835361,-0.4281844588686735,-0.06405833962087756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bad
0.0,0.0,-0.06791211140291945,0.2879948696023942,-0.23237219813106944,0.5979044768826727,-0.3861699138826116,0.8177374335796739,-0.46521605692298296,1.0,-0.4607431442008184,0.4939458254443291,-0.6002291882978074,0.4905075429060038,-0.4306249618273988,0.43609020949123556,-0.42569184022476025,0.442509314114701,-0.4720300189336102,0.28721553777560616,-0.5883136871678983,0.27880504489097907,-0.3794582544432908,0.2640905759482074,-0.4134195016185183,0.29939748366212665,-0.47357997923410494,0.09423105112074757,-0.5759776766627985,0.08455597630244915,-0.3895005496854578,0.09086911378488975,-0.40678311854883037,0.10475966530263238,-0.47217308984303424,-0.09147865388139009,-0.5721329322665364,-0.10045318512184695,-0.4339913271849997,-0.0829774628962316,-0.4092035668478593,-0.08239326940695046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bad
0.0,0.0,-0.05435123841446108,0.2774870701578068,-0.23130684788762662,0.595973997946636,-0.38705203811876704,0.8163175315807802,-0.45834021851380635,1.0,-0.42849405225754156,0.509430515059658,-0.6017992368661608,0.5251865169053379,-0.5132367030234295,0.46416440396309483,-0.5399916866148781,0.4668606857850445,-0.44714483981684067,0.3147365737475819,-0.5658230778005829,0.296983192333867,-0.3741703545649725,0.25614827804270046,-0.36567005372397215,0.28299220462124286,-0.4503111198599306,0.11794682864825021,-0.5514138624041455,0.09723199190453272,-0.3740796056289022,0.07719017214606635,-0.349102578804841,0.09147733549084038,-0.44037313313786947,-0.07342687547048733,-0.5438665006397574,-0.08437754808113407,-0.40456537881435234,-0.08539790925286987,-0.35674911726718983,-0.07811602198803078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bad
0.0,0.0,-0.08238184731472527,0.29191252851788063,-0.2766539899589418,0.5959477673990091,-0.42195469241838224,0.802271001771933,-0.48256714482575785,1.0,-0.474670090958807,0.44939028355011057,-0.6012736180509114,0.48359666269727714,-0.42360286336326763,0.4185992965667974,-0.38534846078047347,0.4145327402388984,-0.48342295609683467,0.2654695465315378,-0.5804391918528149,0.27579613692854693,-0.3795018044440619,0.2318087882975151,-0.3716243828782461,0.25008724594624393,-0.4678586248154171,0.07684365369374678,-0.5605293685089723,0.08236519912336278,-0.38484273270323593,0.06650229980628415,-0.36751510666307735,0.08191004385384898,-0.44596986551716666,-0.10122037525023331,-0.5370689257110584,-0.11410513301433724,-0.3983528970522964,-0.09956121021671234,-0.35934429998910017,-0.08746614213346258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bad
0.0,0.0,-0.05648062443666866,0.29325125260611873,-0.23161362374170366,0.5941856618707001,-0.37209184463131956,0.7999141156798063,-0.42445472561021874,1.0,-0.405701747730742,0.4677329877728648,-0.5307408205442578,0.47129551793100727,-0.3700148400821819,0.3878538934730951,-0.3388093944700209,0.3965409558955185,-0.4362844561519576,0.2805194332241824,-0.5272191081990696,0.28364465134911215,-0.34841265746723193,0.22868748729185193,-0.3366844403710931,0.25310867856503383,-0.43984061326867224,0.09279360753596975,-0.5255243343965185,0.0902219335807692,-0.36836634669952323,0.05718044508107419,-0.3442556135873243,0.07384867971825088,-0.4309144100536246,-0.08026178026360113,-0.5068925960432517,-0.09367217681851703,-0.38330081059017396,-0.09469489822859796,-0.3456112505424672,-0.0805209506149985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bad
