0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
0.0,0.0,-0.21964708553634565,0.04988517305134776,-0.42842388660027897,0.07924616432579713,-0.5110979921502481,0.11357909760290635,-0.5067783580395082,0.10157092348113789,-0.6414872360439846,-0.925571864153881,-0.6463959259139123,-0.38606847448830645,-0.5487777741736677,-0.21551201790521912,-0.5277764442570307,-0.37248142982256965,-0.3591216062798015,-1.0,-0.3553793506114373,-0.3122180414544747,-0.29511012358493627,-0.18854195724804568,-0.3100308151415875,-0.39517905219111876,-0.07419604917447857,-0.9444347854293036,-0.08284991404197346,-0.27685426059878687,-0.06560251711051283,-0.16570080119368127,-0.08231243309870577,-0.33931801226118263,0.1853313438645431,-0.8138134548639269,0.1548613318628564,-0.285837036556489,0.16087515002108405,-0.2055389406078692,0.168934769210808,-0.35274498037562035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes
0.0,0.0,-0.3332219146711596,0.0606269404064358,-0.6458163045965937,0.12385732104087523,-0.8326894007113635,0.1860285867128202,-0.7557334814587057,0.06521330818819343,-0.825905499815307,-0.9097371447095381,-0.8153192196844429,-0.3418245716062583,-0.6879890798117037,-0.15915593580893775,-0.658878374646353,-0.30393886419746213,-0.5243547746432922,-1.0,-0.49601466691617024,-0.20357580863166522,-0.4243847568139874,-0.08891383151967867,-0.45274816854849426,-0.3247458645821522,-0.2027365165448018,-0.9535766781841796,-0.19163407004141156,-0.15743804786156168,-0.17405450076903226,-0.08378834117901582,-0.20633229010219678,-0.29713618096709543,0.07663818476390953,-0.8252387269472933,0.051066732242520285,-0.18364009986636717,0.05542145123445153,-0.17212409418714578,0.04078270856564878,-0.3973051524116865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes
0.0,0.0,-0.4141024057563036,0.10410065704918514,-0.768242296619044,0.23158955846571944,-0.9831969219493722,0.3055081013239221,-0.8585273521843145,0.18608567197433926,-0.931004536447907,-0.9287485412154778,-0.9139837871615548,-0.2621079624871751,-0.8029278411701093,-0.11887172927568063,-0.7882649931254206,-0.30624834657500016,-0.5945212883691411,-1.0,-0.5623666814634192,-0.0352248311519333,-0.5089732317371184,-0.027123711041842198,-0.5266649301882693,-0.2932920165609494,-0.24155596616883543,-0.9212810726708057,-0.2442238654905898,0.025089667097525272,-0.2548282048115126,-0.001181702083081116,-0.297491767013514,-0.2543573990488501,0.06260738345723066,-0.750774995200227,0.0184274598378227,-0.002770212955025617,0.016909875548305284,-0.08929656727569774,-0.001489458230968747,-0.38591724172227676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes
0.0,0.0,-0.44170917859434106,0.13130632922593632,-0.8018122690971838,0.26099064221401236,-0.955732362896268,0.3375709576798,-0.7222648939229697,0.2582656018405858,-0.9338807158816893,-0.9338110302413557,-0.9207234033139393,-0.16925646527885319,-0.7988859146516825,-0.054254806096940465,-0.7773917660332279,-0.2692728358737252,-0.587780899497821,-1.0,-0.5790376744906311,0.0026949538747428267,-0.5279419507554808,-0.010658584607216335,-0.5489060460588899,-0.2884985509811296,-0.22743269252040793,-0.9083837355927704,-0.24197995708249453,0.07923058204101498,-0.2668844988164502,0.04774373382297635,-0.3141517155940977,-0.2167245536800655,0.08595004756321484,-0.7189589186558414,0.030687786208879943,0.06913833152666858,0.008550759905316018,-0.011218724420945512,-0.019669048514479127,-0.2972342543636484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes
0.0,0.0,-0.4336304103378972,0.1303618345996565,-0.7921380936701147,0.26113947681109717,-0.9325469423111343,0.3673648864362464,-0.7053650112240729,0.30059110262796784,-0.9440800245203524,-0.9333910818603588,-0.915696259143327,-0.1585415673259927,-0.7771257537936183,-0.050087283164072766,-0.7619735968997967,-0.28449893816489935,-0.5853614770870877,-1.0,-0.5622766400376732,-0.0017046745793079011,-0.502143481407297,-0.01535072438422445,-0.5363945517817106,-0.3129605820760049,-0.21005070302455633,-0.9085002370513274,-0.21396284692951356,0.06469702289947703,-0.2378519734010649,0.04577527169816648,-0.2934066940015767,-0.22113131550506962,0.11984413362863416,-0.7192283011503707,0.07408844542149366,0.057678846231794756,0.04763069361537204,-0.02463739800075328,0.007595206507912869,-0.3234582441259774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes
0.0,0.0,-0.44540909450830335,0.1766530139598549,-0.824153943221484,0.3406801741211858,-0.9550983806891111,0.4353917297984574,-0.6870993268464063,0.3439064898018264,-0.9536857012735297,-0.9239115030233155,-0.8983551690903121,-0.09112160491679011,-0.7734084408729864,-0.02285100998256468,-0.7616596486609302,-0.2725755097573732,-0.5895992297593704,-1.0,-0.5457184112828753,0.047958978331686636,-0.49672955384850487,-0.023690245451157152,-0.5317469563844687,-0.33369242927902915,-0.21205069506752466,-0.9130221202093852,-0.1981952402639355,0.11057280342472628,-0.22889037839735277,0.02492287254565234,-0.28847760971213315,-0.2718275613199197,0.1208186378865388,-0.7133123221857243,0.08715843645993937,0.09397974638344488,0.06526568813021465,-0.039731545519698076,0.025485725179636234,-0.37771723917756944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes
0.0,0.0,-0.44242111088799535,0.17050774075688488,-0.8174425381650414,0.30080566561693417,-1.0,0.37973395892819534,-0.8208826568844004,0.28153678879806443,-0.9685200240965035,-0.8277832196259165,-0.9088040395927103,-0.09249531048736648,-0.7861361844264102,-0.02233432429387939,-0.7705111691212123,-0.2516512471899657,-0.6313744312588464,-0.8942516125556497,-0.5811322418074337,0.04407701085811959,-0.5276722875516091,-0.013336337233505894,-0.5595526474319102,-0.3012846570901023,-0.2781289946566493,-0.8193200574006142,-0.26121197576636185,0.10441132535667233,-0.26019375156113017,0.05054045714789474,-0.29895483864648176,-0.20693754009961848,0.03572747442195329,-0.6414868816087844,0.003051734017700155,0.10093300486337968,-0.00047360404351084095,-0.015183246073298429,-0.031873992917978836,-0.3248110726372448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes
0.0,0.0,-0.42710204187197875,0.1644514430578193,-0.8050938123117126,0.29005842659521713,-1.0,0.376139050024446,-0.8255349139566797,0.24895737847770544,-0.9383820006097813,-0.8583549235361146,-0.8919707324885592,-0.0975913639852041,-0.7645876242255255,-0.04267872037450318,-0.7585141828856382,-0.2719017665253957,-0.5954698125942214,-0.9247203635609436,-0.5605953971959015,0.02776544012430386,-0.5039180684755518,-0.0353678110095859,-0.5466828346572616,-0.3200632958926308,-0.2391556170752682,-0.8384489969694965,-0.2291807693092014,0.0826994708431544,-0.23883580520224,0.026520014105543888,-0.2879321501454572,-0.2277085404691337,0.08065277433069543,-0.6453353473689132,0.049255504817819144,0.09305829180669835,0.030531340320120247,-0.016847570101220708,-0.01712261825951714,-0.31285633782081285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes
0.0,0.0,-0.4350402248817378,0.15615907446060898,-0.8011490575735009,0.295387511931109,-1.0,0.4227708492851823,-0.8409370771667418,0.36707171252058446,-0.924695297831947,-0.7614758912931748,-0.8630565665677215,0.06394549974302227,-0.7326964830761807,0.11238475335382163,-0.7107631714198807,-0.13240908757171777,-0.5690902988283913,-0.7928308457189608,-0.5251953555208256,0.22837453717786005,-0.47732459958673784,0.1347124471622316,-0.5143210018984885,-0.18118451001164265,-0.21310009544887193,-0.6797700835964295,-0.19918501347821982,0.29500938755388667,-0.2093083627896244,0.19926472901960374,-0.25089942206232496,-0.07906208372229623,0.0950592097672516,-0.4608038158570994,0.0698843075761231,0.30619578556519367,0.06295901991839646,0.1567857854603048,0.028978172626102645,-0.17055349856826693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes
0.0,0.0,-0.44767109056377336,0.19169548937562123,-0.8043447714281436,0.37434508240242603,-1.0,0.4818379501496708,-0.8271714355148755,0.3423878678566616,-0.9694934228939267,-0.8202499542176751,-0.9297912210808315,0.014720025246504707,-0.7807660102805795,0.11892059674813041,-0.7586275207632921,-0.11316296549682749,-0.5992134654167804,-0.8731725941820166,-0.580724892569903,0.12696792012337615,-0.5059079354878092,0.13874751076604483,-0.5258563598271905,-0.14467963314248727,-0.2315773652185631,-0.7663111769915887,-0.23281435180866097,0.19052645642501662,-0.21709632946688642,0.1820057610865211,-0.2281762279740947,-0.060775892352220987,0.08731466796584811,-0.5535402694419393,0.06132009734646796,0.1930850837154286,0.06717217263910052,0.1106291009733495,0.05241817057284918,-0.17752370027146902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes
